id,inner_id,mark,model,url,price_rub,price_usd,price_eur,year,km_age,color,wheel,vin,pts,owners_count,start_owning,section,condition,in_stock,custom,seller,address,region,city,offer_updated_at,options,engine_type,displacement,horse_power,body_type,transmission,drive_type,image_urls
172478,19171384-4f942279,LADA (ВАЗ),Largus,https://auto.ru/lcv/new/sale/vaz/largus/19171384-4f942279/,2550000,36642,33650,2022,,белый,левый,Z8X**************,оригинал,0,,NEW,среднее,IN_STOCK,растаможен,,"Каширское шоссе, владение №28",Москва и Московская область,Горки Ленинские,2023-01-31 00:10:30 +0300,"[""cd"",""abs"",""mirrors-heat"",""wheel-power"",""electro-window"",""lock"",""trip-computer"",""wheel-configuration"",""airbag1""]",бензин,1.6,106,рефрижератор,механика,передний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5207325/636639fa2807277b6f2019117a169f9c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5287620/ac91de30995cf14db1da66081ab18f07/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5233445/fcd4f93189f8a5be4e4f6f4c28f9624d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5086608/bbb487bcda33397a86345600da973199/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5278263/9bb4f003ac2193a723cb66d5b6c3abf8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5275337/e66d72fff990a0575236d748be7f4118/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4772527/e016682337ec49d1cf9362d2b4e0510c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4904733/fac24096649c6ae48d7297966fc75b1a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4383474/209c2a6b6df61f293f02f92a87a23a86/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5013756/5b073a22c38abc499d1d1f3bcb1efbf2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4706517/ff1adae74a553af7066390a12f6fdc55/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5238237/fbc56d0288cf48fe65a7692d370c4cdc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236035/9b2829a0f163a1610e5616279f641a9e/1200x900n""}]"
172481,19432895-67e3fd2b,Peugeot,Expert,https://auto.ru/lcv/used/sale/peugeot/expert/19432895-67e3fd2b/,2290000,32906,30219,2020,56179,белый,левый,Z8T**************,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Карен,ул Складочная дом 1 стр. 1. Бизнес Парк Стаколит,Москва и Московская область,Москва,2023-01-30 21:05:06 +0300,"[""abs"",""air-conditioner"",""mirrors-heat"",""wheel-power"",""seats-heat2"",""lock"",""wheel-configuration"",""electro-mirrors""]",дизель,2.1,149,цельнометаллический фургон,механика,передний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163491/8542b385e00602a2000d42070c819a1d/1200x900n""}]"
172495,19424226-715478dd,Ford,Transit,https://auto.ru/lcv/new/sale/ford/transit_lt/19424226-715478dd/,4400000,63225,58063,2022,,белый,левый,X2F**************,оригинал,0,,NEW,среднее,IN_STOCK,растаможен,,"Каширское шоссе, владение №28",Москва и Московская область,Горки Ленинские,2023-01-30 23:24:58 +0300,"[""abs"",""mirrors-heat"",""wheel-power"",""electro-window"",""airbag2"",""lock"",""trip-computer"",""wheel-configuration"",""traction-control"",""electro-mirrors""]",дизель,2.2,155,промтоварный автофургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2166616/3facd448153c461d0f75bf80f379044b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2191938/7c1774351354cd0f26c21a77119a8609/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2179989/ad1287075454b9768f66a51ac356f004/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2089254/c955c79d2fc3115888a6764d262afa35/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2130267/63e1dd4b7492574cc4af7022f7f73bf6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174525/21256c0a3338feb8f840df77c22af069/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4706517/91e539ed19505f094ad2a07721c03479/1200x900n""}]"
172496,19391386-328a4c7d,МАЗ,281,https://auto.ru/lcv/new/sale/maz/281/19391386-328a4c7d/,4350000,62507,57403,2022,,белый,левый,,оригинал,0,,NEW,среднее,IN_STOCK,растаможен,АвтоКлаус Центр,"проспект Ленина, 93Д",Нижегородская область,Нижний Новгород,2023-01-30 20:06:42 +0300,,дизель,2.8,149,микроавтобус,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164969/129325dc6c2823593eac01e357c9251c/1200x900n""}]"
172506,19433046-fe2a9f98,УАЗ,3303,https://auto.ru/lcv/used/sale/uaz/3303/19433046-fe2a9f98/,80000,1150,1056,1992,150000,бежевый,левый,XTT**************,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Игорь ,,Рязанская область,Рязань,2023-01-30 22:13:25 +0300,,бензин,2.4,92,бортовой грузовик,механика,полный,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160119/fee148d3f613d25e8722a1f34f0e834d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1894405/d552f715a6ba7dc2bf4e957b76d13b15/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4119679/f668c9fef61908f396b61d1ae5a7e06e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2074086/364eb07dc71ef392ae01b1b3cf756b99/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2087960/2c973d7366ac02bb6eb62d2b88088912/1200x900n""}]"
172515,19433111-c0f8dc1a,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433111-c0f8dc1a/,175000,2515,2309,2005,132000,белый,левый,,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Профессиональный продавец,рыбацкое,Санкт-Петербург и Ленинградская область,Санкт-Петербург,2023-01-30 14:58:14 +0300,,бензин,2.5,140,рефрижератор,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2038446/e8d5f9ebe03ad9a179db093c3bc553ef/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2131711/a893d5acb4c48ce5f520119fd85da2c7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936935/4a325f94b5f85cd83b0ef26bb1732ecb/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2170242/6e7ee58de198e744e9ca0144dda41472/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5267071/4bba591d208efd559d205248901887e1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2125735/4d05ff03cec23c0e4dff46c552158d96/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155811/fbe5fa60df64ff8dfc13b90ab460c2b7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2125193/03d40f89c410f1e018411708823e7f27/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057283/ea729247e60d3e858214be7293b39fbb/1200x900n""}]"
172517,19433450-d855d77e,ГАЗ,Соболь (2217),https://auto.ru/lcv/used/sale/gaz/sobol_2217/19433450-d855d77e/,150000,2155,1979,2007,256900,синий,левый,X96**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Яшин Александр,,Чувашская Республика,Чебоксары,2023-01-30 21:32:22 +0300,,бензин,2.4,140,микроавтобус,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4580683/90dd5a9a6fb93cd2a448023dac880c4f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1964973/b983e6443a05cbb3db83ed01f9b2d27d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1777927/1a394d617bda8058ea627b276e2d18e2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2105246/6423d68ceeab0e12af624ea09c18caf3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5300627/97e4e0a1f0f6dbbcb8b6f255da000253/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167318/371816eb79390b9a58b27faf306c7b06/1200x900n""}]"
172518,19433458-7fa23204,УАЗ,3909,https://auto.ru/lcv/used/sale/uaz/3909/19433458-7fa23204/,150000,2155,1979,2013,200000,белый,левый,XTT**************,оригинал,1,,USED,среднее,IN_STOCK,растаможен,Частное лицо,,Республика Татарстан,Набережные Челны,2023-01-30 21:49:25 +0300,,бензин,2.7,112,микроавтобус,механика,полный,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1735445/ecf59527aedb11b639d01dd88da59a69/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165757/b3d91ef7912eb372964ed0efc90c34ed/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1923109/e7984f131796080288a348563a2a9cca/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155159/c06e7727bd21e2aaf9be6432908dad7f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155348/d94fb6df53c69cf64c093af325b8c38a/1200x900n""}]"
172519,19433258-a38ac7f9,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433258-a38ac7f9/,150000,2155,1979,1999,338000,белый,левый,XTH**************,дубликат,3,,USED,среднее,IN_STOCK,растаможен,Ксения,поселок Санатория Горки Ленинские,Москва и Московская область,Видное,2023-01-30 16:21:15 +0300,,бензин,2.4,100,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5335648/8d74b64abc0f61e50c03bb9958d47b09/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2153937/13fd8361b037c90eb1a434866bf7bccf/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1950392/8144c7c9b185a305a19c423deb6ffc10/1200x900n""}]"
172523,19431054-a26f3b3a,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19431054-a26f3b3a/,175000,2515,2309,2000,129800,серый,левый,X89**************,оригинал,2,,USED,среднее,IN_STOCK,растаможен,Борис,,Липецкая область,Липецк,2023-01-30 16:36:27 +0300,,бензин,2.5,100,промтоварный автофургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1551055/8515b7dff1fe94dc6b6548ff28b79723/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160278/688360d8915276714129ec881f9fda45/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164685/1a723f8bf8cb58f4c56ef944e193b811/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2144720/b6f430dbed353fb396d0bb34e94fa882/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5288814/c30e81b13e0917a2bc4006db92c12042/1200x900n""}]"
172527,19433478-0a4fb4b1,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433478-0a4fb4b1/,199999,2874,2639,2001,400000,белый,левый,XTH**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Андрей ,"3 микрорайон, дом 7 Г",Ростовская область,Донецк,2023-01-30 22:51:01 +0300,"[""dvd"",""electro-window"",""alarm""]",бензин-газ,2.5,89,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3564599/f75a07d7e7aa44acaa1852a2d451d222/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2015661/6fa085a568df11e4e85b4b014cb0d84c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1687199/3a5ff61386644ca026893691b9d6ee2c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2168853/4a55d29660d9c7a198d5fa554fce4244/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5232274/576a8069d75616a1c014a48c8b6bc9c2/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1989244/5ce7e36ed3a53b16b0e4cb28edd17d9b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2090686/3c4b43a1db62206f2ee60369a955e6f1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2106500/30274166ce60f20bb2993a3045e3db1f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936195/4828024711393646e2f7d9b2c2a46f77/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2752894/73454cf5ad5be3dca2d8b7f52016702b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159177/22ed566c603654ff58625bf82a512077/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1583891/0b3e88c72ad5520b5683a4e4169ec165/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2171938/dcebebb0541318dd691bc6bb63633cf1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023615/9aaa95e4cd518482877d30978fe379f3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2161339/6324f85b1da83444164120e58971a453/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057362/0601101ccb22655b3b57c01b066a2698/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4466296/960395f19d2fddc041c8efd83854094a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023615/aa854ae40faad763a803483e0f3b083f/1200x900n""}]"
172528,19342035-b34215c9,Isuzu,Elf (N-series),https://auto.ru/lcv/used/sale/isuzu/elf/19342035-b34215c9/,200000,2874,2639,1996,250000,белый,правый,APR66L,дубликат,1,,USED,среднее,IN_STOCK,растаможен,Алексей,,Амурская область,Благовещенск,2023-01-30 21:01:00 +0300,,дизель,4.0,135,бортовой грузовик,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5270052/b0adde61df1d574a689f538b75b8c71d/1200x900n""}]"
172535,19433211-eff236cb,Hyundai,Porter,https://auto.ru/lcv/used/sale/hyundai/porter/19433211-eff236cb/,230000,3305,3035,2007,250000,синий,левый,X63**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Павел,"Чеховский район, СНТ Снежная долина 2",Москва и Московская область,Новый Быт,2023-01-30 21:46:16 +0300,,дизель,2.5,80,промтоварный автофургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4758774/3ae097e4046ba2bb1d7679ba2d91ab42/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167318/8bf8037ae3b11da96882fad57dc47b63/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1879988/53c15850feb4335c16c636e404ee1c34/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2158086/a5d5710d1182cae7ec4850e966b34607/1200x900n""}]"
172536,19433291-f80d34e6,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433291-f80d34e6/,149000,2141,1966,2003,108000,белый,левый,X1A**************,дубликат,3,,USED,среднее,IN_STOCK,растаможен,Максим ,"Рязанское шоссе, 1",Москва и Московская область,Бронницы,2023-01-30 17:28:38 +0300,"[""wheel-power""]",бензин,2.5,140,изотермический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165557/a8ef729f86d0c50610f9598d6d53383a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156984/9460b6d98b4c8021c647fcbf7e7073b4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5238237/6ef7aa0cfc2af482e1cc03f81b737726/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1888884/9958cb4ba0cce2f4066c79428349bf33/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2203338/78fb757b79dfc6be0c03f188faa56b1e/1200x900n""}]"
172540,19223191-0d8a40eb,ГАЗ,ГАЗель (33023/330273) Фермер,https://auto.ru/lcv/used/sale/gaz/gazel_3302_fermer/19223191-0d8a40eb/,250000,3592,3299,2005,240000,белый,левый,X89**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,id67490847,Радужная 19,Тамбовская область,Тамбов,2023-01-30 18:31:27 +0300,,бензин,2.3,98,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1598262/3c9b0380afe7a2cd3a0397a27d6b661e/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5499071/741fb3d5e67ec36e3bf671f5885effca/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5457560/e0e479a776b26bacd1f4d6721ea88d9c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5519299/045ec5dcffbe729120ed34cceddf30f1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5635384/14e96ea2ef675d5908b380f5af3e91f0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5475874/a8e66310aae93fff4109d1cd4abab233/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5231156/697b0b443e4e33fe4ba3b149dcfa7183/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5151261/3569ac3cbf40eaf173b900cee2fa083e/1200x900n""}]"
172542,19433452-25eb4077,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433452-25eb4077/,255000,3664,3365,2005,255100,белый,левый,X5J**************,дубликат,4,,USED,среднее,IN_STOCK,растаможен,Частное лицо,Ул. Живописная ,Воронежская область,Староживотинное,2023-01-30 21:56:03 +0300,,бензин,2.9,89,промтоварный автофургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5233445/96b76201dfab781152a0fdde6abf5422/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167791/3ea834c9046b7785297aef5ef1fd7209/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1942044/746c698bcf37d247a0f8cc3a8ffb2391/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4034186/c34bc03691ad3a51384f99fe830191fa/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1640662/c7e9096a78952ee67760099d611776e0/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2181339/149acb0fe4487138dd4aad6ade08930a/1200x900n""}]"
172546,19433401-82984f36,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433401-82984f36/,270000,3880,3563,2006,256999,белый,левый,,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Xonbek Jovliyev,,Москва и Московская область,Москва,2023-01-30 20:26:01 +0300,,бензин,2.4,140,изотермический фургон,механика,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155159/99677e685a8c40e69f36e46b6cc42e2a/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5235238/d7024e933f53b1f8b20eee2956e42887/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2169493/ae2260f09312ee7689a75c456dd9171d/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2179888/9d420dacb1930ad4ab15cd4f6ebb42c6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2206366/ad2bac07951f75f265da4d9ccef7a425/1200x900n""}]"
172547,19326337-643ac12c,ГАЗ,Соболь (2310),https://auto.ru/lcv/used/sale/gaz/sobol_2310/19326337-643ac12c/,280000,4023,3695,2008,122966,синий,левый,X5J**************,оригинал,3,,USED,среднее,IN_STOCK,растаможен,Амбарцум,Рынок Зенино,Москва и Московская область,Марусино,2023-01-30 14:25:02 +0300,,бензин,2.4,124,промтоварный автофургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6209445/2d1ecd70091ec23ceb180d20ea852d83/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4904733/b59e13b7934e338aa0dcb4dd7aea0dc1/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5233721/a26cf2cf8ac85e06cd73f531e8c0685b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5037429/e6e8a608dc1297286c419a329d4fe187/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6219917/765d68483b8fe442bde7f3af15abc73c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6202576/303e6e042a1f1e273d1234f19a8dd90f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1599755/9ee630bf2493c2f624cbde28afc3e395/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5234387/8168652da93b97b4ad08e318a9128244/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5234387/1cbe3b0755f1b8973f29d17241981f64/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5325277/0209d1f219b637e7090659e897149c7f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3911676/3b3402283177cb8513ef985685477ce3/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4298023/d5f210422e1e69df7b4a1a27b395fae8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4590004/adea8d729545c6bbea296478ce61f127/1200x900n""}]"
172552,19433310-76e18250,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433310-76e18250/,288000,4138,3800,1999,218000,серый,левый,XTH**************,оригинал,2,,USED,среднее,IN_STOCK,растаможен,alexbmw5.sherbakov,,Москва и Московская область,Шатура,2023-01-30 18:06:05 +0300,,бензин,2.5,110,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162310/d36a601a556c72aa8d36e2cdfee42670/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1932996/f8fe63ba4ec871883684fc858e68dbc5/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2177654/1dede187af7c14d72e2cddace1fbdef7/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1995433/2b1dc0fa64f4d6d5975ae3751ffe4fae/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1880478/d90535b3a582402a25d2c91462062fdd/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4797722/c5c5fecab010e2034c028d0676c5dc52/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156142/4c877f62a7b6fbcff5092d974fa24e0b/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2146251/77338dbd9791c1d8b7c9b7a4b1684bac/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1980785/8e12968bf9e40a7bd33bf63e31cec7af/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2182338/ec00d0285d6851d60e75af2ee7b983ba/1200x900n""}]"
172566,19362160-ab363900,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19362160-ab363900/,288888,4151,3812,2004,200000,белый,левый,,дубликат,1,,USED,среднее,IN_STOCK,растаможен,Сима,,Ярославская область,Ярославль,2023-01-30 13:40:48 +0300,,бензин-газ,2.3,98,тент,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5264226/5120ed68c02961afd1eef0b19858d4bd/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5146421/160a3fa9173a78a3ba8df785544c694f/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1956707/32fde8a160b4a664c2e01f0d560a1971/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4947503/864925fdb6dc5520b1aaff459ba1fdf8/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5280270/b812462c2ea52ae1e473aae005127c1c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4557358/6dc97dfc52551ea9e429ff82654cd6f6/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4515507/1306e44af49d079620a8b83eeee58ff4/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5378895/16ff90918b35f119c36c9bf28374d51c/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5911025/84f3a404abf09db7dcebcd45cd8e00cf/1200x900n""}]"
172568,19433466-2c3d0ac9,ГАЗ,ГАЗель (3302),https://auto.ru/lcv/used/sale/gaz/gazel_3302/19433466-2c3d0ac9/,350000,5029,4619,2006,10000,белый,левый,,оригинал,4,,USED,среднее,IN_STOCK,растаможен,Артур,,Архангельская область,Архангельск,2023-01-30 22:20:13 +0300,,бензин-газ,2.5,140,изотермический фургон,механика,задний,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1601263/f9a7aa35808f03cd01011f79d0384892/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1670150/ddbac67a72e351618b56299a7ae980cc/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936195/7ff494129e46a8d66f40a2f943eb4d76/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3570143/c9f1aa7c59506a44f99443c4b6b9cecb/1200x900n""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2062947/58b7a23822241218ea4e71c38ce10cd6/1200x900n""}]"
